time,gFx,gFy,gFz,TgF
5.353239534,0.0373,-0.0053,1.0218,1.023
5.357728534,0.0371,-0.0043,1.0205,1.021
5.367977957,0.0346,-0.0204,1.0200,1.021
5.379437342,0.0338,-0.0192,1.0267,1.027
5.387697803,0.0342,-0.0089,1.0282,1.029
5.397750303,0.0348,-0.0111,1.0294,1.030
5.407952919,0.0341,0.0010,1.0274,1.028
5.421198111,0.0512,0.0144,1.0414,1.043
5.428086688,0.0448,0.0075,1.0349,1.036
5.45299165,0.0399,-0.0040,1.0214,1.022
5.45421965,0.0417,-0.0054,1.0335,1.034
5.457684073,0.0269,-0.0211,1.0192,1.020
5.467691111,0.0311,-0.0210,1.0278,1.028
5.477762688,0.0279,-0.0094,1.0213,1.022
5.487606265,0.0261,-0.0131,1.0151,1.016
5.497513188,0.0541,0.0117,1.0632,1.065
5.507486034,0.0541,0.0117,1.0632,1.065
5.517778996,0.0738,0.0288,1.0785,1.081
5.527886303,0.0558,0.0094,1.0492,1.051
5.537924111,0.0419,-0.0032,1.0404,1.041
5.549204803,0.0492,-0.0016,1.0489,1.050
5.557821342,0.0369,-0.0232,1.0276,1.028
5.567772188,0.0274,-0.0189,1.0245,1.025
5.57788115,0.0368,-0.0050,1.0374,1.038
5.587964765,0.0391,-0.0066,1.0410,1.042
5.598575611,0.0329,0.0044,1.0291,1.030
5.608284226,0.0451,0.0123,1.0276,1.029
5.623546073,0.0319,-0.0005,1.0054,1.006
5.628210303,0.0299,-0.0059,1.0183,1.019
5.657763034,0.0375,-0.0072,1.0227,1.023
5.659026919,0.0299,-0.0244,1.0211,1.022
5.659790803,0.0292,-0.0214,1.0223,1.023
5.671741573,0.0279,-0.0098,1.0211,1.022
5.677800765,0.0341,-0.0118,1.0263,1.027
5.687883496,0.0089,-0.0107,0.9767,0.977
5.699529188,0.0107,-0.0053,0.9689,0.969
5.707848919,0.0038,-0.0199,0.9546,0.955
5.718155957,0.0352,-0.0049,1.0180,1.019
5.728355072,0.0458,-0.0051,1.0349,1.036
5.741274072,0.0377,-0.0225,1.0232,1.024
5.774823342,0.0293,-0.0186,1.0195,1.020
5.776080803,0.0279,-0.0115,1.0162,1.017
5.776828072,0.0298,-0.0105,1.0251,1.026
5.777966303,0.0321,0.0034,1.0271,1.028
5.788879303,0.0425,0.0104,1.0310,1.032
5.802925265,0.0326,-0.0045,1.0291,1.030
5.807845226,0.0346,-0.0051,1.0263,1.027
5.817877803,0.0360,-0.0109,1.0271,1.028
5.828044072,0.0313,-0.0230,1.0393,1.040
5.842088188,0.0409,-0.0129,1.0412,1.042
5.876260572,0.0308,-0.0090,1.0185,1.019
5.877670342,0.0381,-0.0059,1.0351,1.036
5.878717995,0.0298,0.0051,1.0018,1.002
5.87971588,0.0426,0.0126,1.0412,1.042
5.889930226,0.0429,-0.0017,1.0376,1.038
5.903483303,0.0302,-0.0057,1.0142,1.015
5.907737534,0.0149,-0.0189,0.9951,0.995
5.917799495,0.0242,-0.0248,1.0174,1.018
5.928083111,0.0257,-0.0165,1.0203,1.021
5.941801342,0.0250,-0.0132,1.0133,1.014
5.978603918,0.0300,-0.0089,1.0294,1.030
5.979944342,0.0464,0.0111,1.0399,1.041
5.981041226,0.0479,0.0094,1.0390,1.040
5.981732111,0.0425,-0.0042,1.0299,1.031
5.987833611,0.0437,-0.0026,1.0315,1.032
5.998218534,0.0319,-0.0150,1.0269,1.028
6.007965649,0.0123,-0.0321,1.0003,1.001
6.020400995,0.0242,-0.0203,1.0051,1.006
6.027844649,0.0244,-0.0151,1.0083,1.009
6.043800303,0.0182,-0.0134,1.0046,1.005
6.057930688,0.0398,0.0084,1.0345,1.035
6.059232803,0.0451,0.0126,1.0438,1.045
6.071236841,0.0531,0.0004,1.0498,1.051
6.078105534,0.0519,-0.0015,1.0334,1.035
6.087918111,0.0529,-0.0089,1.0532,1.055
6.098056111,0.0246,-0.0285,1.0178,1.018
6.107797995,0.0261,-0.0145,1.0173,1.018
6.117829149,0.0330,-0.0116,1.0251,1.026
6.127867726,0.0326,-0.0033,1.0162,1.017
6.137912995,0.0221,0.0012,0.9893,0.990
6.17366938,0.0282,-0.0018,0.9997,1.000
6.174888149,0.0257,-0.0110,1.0030,1.003
6.175681226,0.0335,-0.0067,1.0185,1.019
6.177928688,0.0335,-0.0067,1.0185,1.019
6.187856418,0.0412,-0.0115,1.0395,1.040
6.200861303,0.0213,-0.0235,1.0145,1.015
6.207826034,0.0294,-0.0111,1.0164,1.017
6.217801495,0.0281,-0.0137,1.0202,1.021
6.227893495,0.0354,-0.0022,1.0261,1.027
6.242170495,0.0396,0.0070,1.0246,1.025
6.249890995,0.0360,-0.0012,1.0203,1.021
6.258276764,0.0300,-0.0098,1.0152,1.016
6.279650341,0.0330,-0.0068,1.0293,1.030
6.281514687,0.0266,-0.0227,1.0265,1.027
6.287977187,0.0283,-0.0217,1.0287,1.029
6.298906726,0.0310,-0.0097,1.0271,1.028
6.307911957,0.0254,-0.0160,1.0163,1.017
6.317941649,0.0302,-0.0034,1.0194,1.020
6.328078149,0.0351,0.0087,1.0180,1.019
6.340425841,0.0377,0.0002,1.0223,1.023
6.365827995,0.0349,-0.0067,1.0238,1.024
6.367594457,0.0341,-0.0115,1.0172,1.018
6.36861411,0.0316,-0.0227,1.0338,1.035
6.378090726,0.0298,-0.0209,1.0277,1.028
6.387831726,0.0307,-0.0097,1.0265,1.027
6.398728264,0.0316,-0.0093,1.0317,1.032
6.408024418,0.0362,0.0043,1.0280,1.029
6.41791961,0.0340,0.0076,1.0141,1.015
6.42786538,0.0403,-0.0002,1.0290,1.030
6.438289495,0.0311,-0.0075,1.0122,1.013
6.466300533,0.0286,-0.0138,1.0125,1.013
6.467708264,0.0324,-0.0228,1.0378,1.039
6.468586457,0.0362,-0.0172,1.0381,1.039
6.478005187,0.0355,-0.0090,1.0351,1.036
6.48822838,0.0325,-0.0094,1.0317,1.032
6.500286918,0.0326,0.0015,1.0189,1.019
6.508017226,0.0472,0.0117,1.0412,1.042
6.518019957,0.0396,-0.0023,1.0271,1.028
6.527990764,0.0418,-0.0022,1.0311,1.032
6.549963533,0.0359,-0.0133,1.0201,1.021
6.552033418,0.0290,-0.0280,1.0207,1.022
6.557885841,0.0319,-0.0182,1.0167,1.017
6.577564495,0.0231,-0.0169,1.0023,1.003
6.579088764,0.0266,-0.0116,1.0163,1.017
6.591283918,0.0434,0.0104,1.0387,1.040
6.604614303,0.0439,0.0101,1.0276,1.029
6.607884533,0.0225,-0.0120,0.9942,0.995
6.618042956,0.0434,0.0011,1.0355,1.036
6.627617303,0.0431,-0.0107,1.0368,1.038
6.637585803,0.0244,-0.0253,1.0141,1.015
6.652187187,0.0418,-0.0087,1.0356,1.036
6.657548726,0.0320,-0.0117,1.0223,1.023
6.667568649,0.0282,-0.0062,1.0161,1.016
6.677594226,0.0348,0.0071,1.0186,1.019
6.687706649,0.0283,-0.0001,1.0058,1.006
6.699585418,0.0399,-0.0056,1.0251,1.026
6.707820418,0.0479,-0.0013,1.0467,1.048
6.717759687,0.0401,-0.0166,1.0346,1.036
6.727764918,0.0299,-0.0237,1.0217,1.022
6.738996264,0.0287,-0.0123,1.0180,1.019
6.749079264,0.0336,-0.0105,1.0254,1.026
6.766351572,0.0316,-0.0028,1.0214,1.022
6.768166841,0.0244,0.0026,0.9948,0.995
6.777937841,0.0298,-0.0009,1.0025,1.003
6.78803711,0.0347,-0.0038,1.0249,1.025
6.798134841,0.0165,-0.0164,0.9901,0.990
6.808038226,-0.0031,-0.0353,0.9692,0.970
6.824907995,-0.0082,-0.0415,0.9618,0.963
6.828372072,0.0239,-0.0131,1.0056,1.006
6.850336687,0.0414,-0.0081,1.0449,1.046
6.851628841,0.0414,-0.0143,0.9582,0.959
6.857968302,0.0021,-0.0143,0.9582,0.958
6.867984072,-0.0169,-0.0160,0.9260,0.926
6.877913456,-0.0136,-0.0244,0.9264,0.927
6.887903572,0.0034,-0.0189,0.9626,0.963
6.899337572,0.0089,-0.0206,0.9732,0.973
6.908024341,0.0169,-0.0303,1.0018,1.002
6.922941456,0.0219,-0.0224,1.0096,1.010
6.927983149,0.0263,-0.0092,1.0280,1.028
6.951516225,0.0180,-0.0134,1.0180,1.018
6.952607418,0.0257,0.0023,1.0135,1.014
6.957666572,0.0385,0.0097,1.0260,1.027
6.968024995,0.0384,-0.0018,1.0319,1.033
6.977863764,0.0407,-0.0002,1.0333,1.034
6.987706495,0.0358,-0.0120,1.0260,1.027
6.999736225,0.0291,-0.0244,1.0290,1.030
7.008210072,0.0282,-0.0181,1.0166,1.017
7.028303572,0.0296,-0.0106,1.0282,1.029
7.029883302,0.0255,-0.0098,1.0208,1.021
7.038149918,0.0397,0.0079,1.0290,1.030
7.04831361,0.0346,0.0075,1.0155,1.016
7.066620302,0.0274,-0.0116,1.0039,1.004
7.068039264,0.0439,-0.0023,1.0367,1.038
7.07788711,0.0344,-0.0171,1.0238,1.024
7.087881995,0.0172,-0.0283,1.0059,1.006
7.097912918,0.0250,-0.0144,1.0095,1.010
7.107956841,0.0266,-0.0144,1.0146,1.015
7.12397961,0.0246,-0.0055,1.0131,1.013
7.128012802,0.0408,0.0120,1.0284,1.029
7.153658264,0.0348,0.0049,1.0180,1.019
7.154961071,0.0380,-0.0042,1.0210,1.022
7.157979879,0.0309,-0.0064,1.0129,1.013
7.168255918,0.0326,-0.0172,1.0254,1.026
7.178091841,0.0343,-0.0186,1.0360,1.037
7.187888187,0.0430,-0.0023,1.0456,1.047
7.198215418,0.0465,-0.0043,1.0466,1.048
7.207923648,0.0423,0.0035,1.0404,1.041
7.226417802,0.0479,0.0151,1.0379,1.039
7.230951879,0.0404,0.0032,1.0279,1.029
7.258871725,0.0387,-0.0039,1.0288,1.030
7.260104033,0.0432,-0.0027,1.0318,1.033
7.260918033,0.0342,-0.0205,1.0283,1.029
7.272651494,0.0325,-0.0195,1.0254,1.026
7.278199302,0.0316,-0.0104,1.0222,1.023
7.287921648,0.0270,-0.0137,1.0144,1.015
7.297788879,0.0380,0.0039,1.0210,1.022
7.307671648,0.0463,0.0118,1.0282,1.029
7.323156994,0.0564,0.0049,1.0445,1.046
7.328188648,0.0420,-0.0017,1.0318,1.033
7.349879071,0.0380,-0.0088,1.0260,1.027
7.351489571,0.0322,-0.0228,1.0252,1.026
7.358012994,0.0439,-0.0111,1.0412,1.042
7.368769802,0.0349,-0.0093,1.0265,1.027
7.378007456,0.0368,-0.0071,1.0340,1.035
7.388338264,0.0479,0.0127,1.0414,1.043
7.398154225,0.0459,0.0125,1.0265,1.028
7.408122879,0.0590,0.0038,1.0538,1.055
7.428617302,0.0500,0.0032,1.0456,1.047
7.430386187,0.0424,-0.0093,1.0356,1.037
7.458169494,0.0282,-0.0230,1.0236,1.024
7.459403725,0.0385,-0.0120,1.0310,1.032
7.460296917,0.0331,-0.0123,1.0229,1.024
7.471755187,0.0329,-0.0035,1.0267,1.027
7.477916187,0.0401,0.0106,1.0299,1.031
7.488092302,0.0395,0.0070,1.0311,1.032
7.497901302,0.0392,-0.0054,1.0244,1.025
7.50777284,0.0392,-0.0054,1.0244,1.025
7.531521533,0.0407,-0.0167,1.0349,1.036
7.533093033,0.0407,-0.0167,1.0349,1.036
7.538496302,0.0279,-0.0257,1.0260,1.027
7.548162533,0.0300,-0.0121,1.0238,1.024
7.568993263,0.0248,-0.0180,1.0068,1.007
7.570280494,0.0318,-0.0016,1.0188,1.019
7.577824456,0.0424,0.0118,1.0203,1.021
7.587944456,0.0430,0.0021,1.0216,1.022
7.597803417,0.0420,-0.0022,1.0301,1.031
7.607779994,0.0445,-0.0026,1.0351,1.036
7.626491187,0.0260,-0.0249,1.0133,1.014
7.629150994,0.0292,-0.0205,1.0212,1.022
7.652507725,0.0291,-0.0078,1.0208,1.021
7.653969879,0.0290,-0.0099,1.0197,1.020
7.658100033,0.0348,0.0046,1.0206,1.021
7.668470379,0.0431,0.0127,1.0243,1.025
7.677755802,0.0480,0.0022,1.0332,1.034
7.68753511,0.0595,0.0093,1.0577,1.059
7.697641186,0.0779,0.0110,1.0974,1.100
7.707545379,0.0617,-0.0076,1.0941,1.096
7.722084456,0.0535,-0.0046,1.0719,1.073
7.727683879,0.0401,-0.0079,1.0476,1.048
7.737651456,0.0359,-0.0060,1.0343,1.035
7.747800456,0.0365,0.0082,1.0180,1.019
7.757666302,0.0430,0.0100,1.0225,1.023
7.768644417,0.0417,-0.0026,1.0195,1.020
7.777953802,0.0407,-0.0023,1.0262,1.027
7.788022302,0.0287,-0.0160,1.0135,1.014
7.798211686,0.0294,-0.0217,1.0283,1.029
7.808076609,0.0296,-0.0129,1.0213,1.022
7.82939684,0.0351,-0.0123,1.0307,1.031
7.83162634,0.0379,-0.0024,1.0346,1.035
7.858704609,0.0454,0.0129,1.0374,1.039
7.859860725,0.0432,0.0053,1.0334,1.034
7.860833571,0.0381,-0.0068,1.0229,1.024
7.87247584,0.0375,-0.0071,1.0340,1.035
7.877921532,0.0337,-0.0225,1.0329,1.034
7.887897879,0.0276,-0.0235,1.0285,1.029
7.897669417,0.0280,-0.0106,1.0247,1.025
7.907638609,0.0388,-0.0061,1.0443,1.045
7.917777456,0.0392,0.0077,1.0267,1.027
7.927803532,0.0376,0.0110,1.0128,1.014
7.950419417,0.0395,-0.0001,1.0214,1.022
7.953167648,0.0387,-0.0060,1.0243,1.025
7.957772956,0.0442,-0.0072,1.0335,1.035
7.96798784,0.0296,-0.0237,1.0250,1.026
7.977799494,0.0426,-0.0142,1.0414,1.042
7.987872417,0.0475,-0.0009,1.0567,1.058
7.997884571,0.0364,-0.0075,1.0306,1.031
8.007806725,0.0294,0.0039,1.0073,1.008
8.018841109,0.0364,0.0046,1.0164,1.017
8.02820484,0.0359,-0.0077,1.0147,1.015
8.057677571,0.0314,-0.0022,1.0222,1.023
8.058965917,0.0359,-0.0120,1.0288,1.029
8.059708071,0.0221,-0.0271,1.0190,1.020
8.067932686,0.0252,-0.0149,1.0238,1.024
8.077748532,0.0375,-0.0104,1.0351,1.036
8.088002417,0.0352,-0.0023,1.0341,1.035
8.097938455,0.0442,0.0111,1.0340,1.035
8.107898109,0.0506,0.0093,1.0434,1.045
8.118254417,0.0406,-0.0051,1.0240,1.025
8.132321763,0.0404,-0.0043,1.0282,1.029
8.138167878,0.0287,-0.0222,1.0168,1.017
8.148147071,0.0268,-0.0214,1.0161,1.017
8.175690494,0.0294,-0.0101,1.0196,1.020
8.176847571,0.0260,-0.0149,1.0087,1.009
8.177965109,0.0298,0.0009,1.0180,1.018
8.18927834,0.0298,0.0009,1.0180,1.018
8.19781784,0.0439,0.0125,1.0236,1.025
8.207771378,0.0459,0.0026,1.0271,1.028
8.218189763,0.0307,-0.0078,1.0129,1.013
8.227949071,0.0298,-0.0116,1.0130,1.014
8.253201994,0.0246,-0.0239,1.0234,1.024
8.254417148,0.0265,-0.0193,1.0227,1.023
8.257944955,0.0271,-0.0101,1.0322,1.033
8.267982378,0.0288,-0.0106,1.0282,1.029
8.277899571,0.0387,0.0061,1.0262,1.027
8.288067148,0.0407,0.0089,1.0288,1.030
8.297731378,0.0363,-0.0066,1.0229,1.024
8.30774034,0.0313,-0.0034,1.0199,1.020
8.317905109,0.0204,-0.0187,1.0006,1.001
8.328085378,0.0244,-0.0265,1.0203,1.021
8.356136763,0.0291,-0.0171,1.0094,1.010
8.357802301,0.0308,-0.0122,1.0225,1.023
8.358639609,0.0363,-0.0024,1.0219,1.023
8.367904917,0.0425,0.0123,1.0252,1.026
8.378077224,0.0385,0.0066,1.0244,1.025
8.388041878,0.0355,-0.0088,1.0162,1.017
8.397989917,0.0335,-0.0073,1.0211,1.022
8.408320301,0.0294,-0.0216,1.0205,1.021
8.418491609,0.0252,-0.0242,1.0225,1.023
8.433358955,0.0169,-0.0166,1.0068,1.007
8.46528134,0.0246,-0.0142,1.0190,1.019
8.466660417,0.0281,-0.0006,1.0128,1.013
8.467607301,0.0369,0.0100,1.0116,1.012
8.470317609,0.0353,-0.0037,1.0109,1.012
8.478942763,0.0393,-0.0051,1.0230,1.024
8.492665263,0.0374,-0.0079,1.0216,1.022
8.497818147,0.0315,-0.0246,1.0256,1.026
8.507872263,0.0329,-0.0149,1.0252,1.026
8.517935301,0.0355,-0.0053,1.0338,1.034
8.532458417,0.0431,-0.0022,1.0423,1.043
8.569615647,0.0497,0.0104,1.0343,1.036
8.571095609,0.0445,0.0105,1.0273,1.028
8.571930686,0.0481,0.0031,1.0508,1.052
8.572592917,0.0459,0.0028,1.0455,1.047
8.577883224,0.0346,-0.0114,1.0280,1.029
8.588119032,0.0242,-0.0235,1.0181,1.019
8.597835147,0.0288,-0.0129,1.0224,1.023
8.608170994,0.0310,-0.0123,1.0247,1.025
8.618132763,0.0430,0.0004,1.0458,1.047
8.632466224,0.0421,0.0115,1.0290,1.030
8.673078609,0.0352,0.0024,1.0290,1.030
8.674469493,0.0447,-0.0037,1.0385,1.040
8.67540107,0.0436,-0.0018,1.0396,1.041
8.676285032,0.0368,-0.0216,1.0399,1.041
8.679064917,0.0231,-0.0241,1.0151,1.016
8.689295263,0.0182,-0.0144,1.0015,1.002
8.697954263,0.0263,-0.0138,1.0131,1.014
8.708108147,0.0274,-0.0013,1.0090,1.009
8.717798763,0.0414,0.0094,1.0285,1.029
8.731559801,0.0436,0.0006,1.0367,1.038
8.757028147,0.0445,-0.0006,1.0422,1.043
8.758074647,0.0517,-0.0021,1.0572,1.058
8.758671416,0.0220,-0.0285,1.0181,1.019
8.767831801,0.0381,-0.0121,1.0362,1.037
8.777861263,0.0397,-0.0035,1.0417,1.042
8.788153916,0.0385,-0.0045,1.0372,1.038
8.797804186,0.0396,0.0109,1.0243,1.025
8.807752455,0.0366,0.0056,1.0178,1.018
8.817900609,0.0445,0.0011,1.0332,1.034
8.827685378,0.0235,-0.0088,1.0017,1.002
8.83814757,0.0230,-0.0222,1.0034,1.004
8.847768455,0.0230,-0.0182,1.0477,1.048
8.859873147,0.0375,-0.0182,1.0477,1.049
8.867868455,0.0502,-0.0006,1.0572,1.058
8.878036763,0.0530,0.0007,1.0599,1.061
8.889032532,0.0524,0.0093,1.0554,1.057
8.897953339,0.0544,0.0199,1.0471,1.049
8.907889916,0.0441,0.0068,1.0318,1.033
8.917842186,0.0170,-0.0144,0.9861,0.986
8.933465339,0.0373,-0.0086,1.0134,1.014
8.964829532,0.0309,-0.0241,1.0155,1.016
8.96647457,0.0381,-0.0140,1.0321,1.033
8.968058032,0.0447,-0.0027,1.0437,1.045
8.969164147,0.0426,-0.0056,1.0376,1.038
8.978254762,0.0424,0.0100,1.0316,1.033
8.991808493,0.0556,0.0169,1.0515,1.053
8.997781493,0.0443,-0.0001,1.0399,1.041
9.007741532,0.0419,-0.0021,1.0328,1.034
9.018048609,0.0325,-0.0160,1.0194,1.020
9.027846301,0.0286,-0.0259,1.0323,1.033
9.046577532,0.0395,-0.0114,1.0401,1.041
9.047856647,0.0109,-0.0222,0.9890,0.989
9.057633878,0.0208,-0.0132,0.9936,0.994
9.067676532,0.0386,0.0103,1.0144,1.015
9.077578493,0.0399,0.0053,1.0243,1.025
9.089073532,0.0428,-0.0059,1.0208,1.022
9.097586916,0.0287,-0.0111,1.0092,1.010
9.107639301,0.0304,-0.0238,1.0054,1.006
9.11791807,0.0453,-0.0165,1.0445,1.046
9.131834493,0.0413,-0.0040,1.0399,1.041
9.138233262,0.0300,-0.0105,1.0245,1.025
9.164394032,0.0343,0.0032,1.0246,1.025
9.165632685,0.0492,0.0172,1.0363,1.038
9.168008955,0.0413,0.0006,1.0300,1.031
9.178176724,0.0420,-0.0055,1.0298,1.031
9.191312647,0.0403,-0.0089,1.0262,1.027
9.197888608,0.0320,-0.0261,1.0282,1.029
9.207929416,0.0310,-0.0171,1.0181,1.019
9.218250493,0.0371,-0.0062,1.0344,1.035
9.233331416,0.0117,-0.0204,0.9815,0.982
9.238301993,0.0257,0.0082,1.0058,1.006
9.264579608,0.0257,0.0005,0.9980,0.998
9.26576157,0.0288,-0.0081,1.0019,1.002
9.268000801,0.0445,0.0006,1.0377,1.039
9.27824307,0.0364,-0.0192,1.0206,1.021
9.288402685,0.0316,-0.0197,1.0282,1.029
9.297834224,0.0283,-0.0115,1.0146,1.015
9.307682147,0.0286,-0.0160,1.0102,1.011
9.317834916,0.0269,-0.0055,1.0057,1.006
9.32962457,0.0375,0.0094,1.0051,1.006
9.338120878,0.0298,-0.0017,1.0167,1.017
9.347906416,0.0247,-0.0088,1.0007,1.001
9.371874147,0.0257,-0.0151,1.0063,1.007
9.373184301,0.0226,-0.0265,1.0213,1.022
9.377912416,0.0399,-0.0131,1.0487,1.050
9.38767957,0.0463,-0.0021,1.0462,1.047
9.39769607,0.0500,0.0010,1.0583,1.060
9.407778685,0.0522,0.0150,1.0454,1.047
9.417667531,0.0496,0.0155,1.0418,1.043
9.430128762,0.0311,-0.0056,1.0079,1.008
9.437651916,0.0439,0.0016,1.0265,1.027
9.44900457,0.0376,-0.0106,1.0326,1.033
9.46269557,0.0464,-0.0156,1.0619,1.063
9.467526724,0.0375,-0.0097,1.0322,1.033
9.477565416,0.0379,-0.0081,1.0335,1.034
9.487650647,0.0365,-0.0034,1.0164,1.017
9.497515224,0.0387,0.0148,1.0216,1.022
9.50753507,0.0419,0.0042,1.0217,1.023
9.517522493,0.0419,0.0042,1.0217,1.023
9.52767207,0.0407,-0.0045,1.0266,1.027
9.537619416,0.0430,-0.0004,1.0318,1.033
9.547466147,0.0368,-0.0232,1.0210,1.022
9.557540454,0.0189,-0.0233,1.0094,1.010
9.567702993,0.0239,-0.0106,1.0150,1.015
9.577541993,0.0263,-0.0160,1.0157,1.016
9.587584493,0.0272,0.0049,1.0129,1.013
9.597558031,0.0333,0.0046,1.0079,1.008
9.6076083,0.0305,-0.0068,1.0101,1.011
9.617620493,0.0156,-0.0144,0.9903,0.991
9.627484839,0.0283,-0.0170,1.0102,1.011
9.637671647,0.0283,-0.0217,1.0316,1.032
9.647543493,0.0326,-0.0149,1.0197,1.020
9.658713416,0.0373,-0.0084,1.0277,1.028
9.667522224,0.0358,-0.0048,1.0298,1.030
9.677508877,0.0395,0.0115,1.0241,1.025
9.687504685,0.0410,0.0059,1.0333,1.034
9.69750057,0.0347,-0.0076,1.0170,1.018
9.707549647,0.0421,-0.0037,1.0291,1.030
9.717592723,0.0478,-0.0154,1.0477,1.049
9.72753757,0.0357,-0.0183,1.0398,1.041
9.737553416,0.0406,-0.0042,1.0421,1.043
9.7478018,0.0369,-0.0105,1.0409,1.042
9.757483608,0.0393,0.0084,1.0373,1.038
9.767814262,0.0495,0.0162,1.0346,1.036
9.777763531,0.0354,-0.0048,1.0116,1.012
9.787595762,0.0287,-0.0076,1.0059,1.006
9.797614531,0.0374,-0.0105,1.0263,1.027
9.809010646,0.0319,-0.0224,1.0396,1.040
9.8181338,0.0398,-0.0097,1.0486,1.049
9.828089685,0.0409,-0.0084,1.0449,1.046
9.838298416,0.0244,-0.0093,1.0155,1.016
9.854048185,0.0376,0.0125,1.0216,1.022
9.881699185,0.0390,0.0031,1.0307,1.031
9.883171993,0.0275,-0.0098,1.0135,1.014
9.8842138,0.0408,-0.0044,1.0299,1.031
9.887859839,0.0315,-0.0206,1.0251,1.026
9.897970646,0.0264,-0.0217,1.0285,1.029
9.908985454,0.0360,-0.0051,1.0338,1.034
9.918004569,0.0329,-0.0056,1.0392,1.040
9.927865916,0.0377,0.0027,1.0280,1.029
9.937628723,0.0450,0.0118,1.0307,1.032
9.947545493,0.0425,0.0011,1.0332,1.034
9.957731339,0.0352,-0.0037,1.0311,1.032
9.967689339,0.0321,-0.0092,1.0273,1.028
9.977609685,0.0290,-0.0254,1.0246,1.025
9.987691339,0.0343,-0.0156,1.0251,1.026
9.998056031,0.0398,-0.0061,1.0334,1.034
10.0086278,0.0333,-0.0112,1.0197,1.020
10.017662339,0.0391,0.0112,1.0279,1.029
10.027954146,0.0434,0.0067,1.0285,1.029
10.037539916,0.0365,-0.0078,1.0155,1.016
10.047688685,0.0413,0.0002,1.0362,1.037
10.062282492,0.0263,-0.0238,1.0081,1.009
10.067564685,0.0177,-0.0269,1.0102,1.011
10.077625492,0.0337,-0.0090,1.0267,1.027
10.087601954,0.0318,-0.0120,1.0299,1.030
10.098109185,0.0480,0.0103,1.0514,1.053
10.109601069,0.0492,0.0167,1.0426,1.044
10.118200877,0.0332,-0.0011,1.0218,1.022
10.127988146,0.0357,-0.0037,1.0227,1.023
10.138164839,0.0351,-0.0118,1.0241,1.025
10.152805569,0.0210,-0.0274,1.0221,1.023
10.189076915,0.0277,-0.0177,1.0254,1.026
10.190783839,0.0252,-0.0138,1.0144,1.015
10.191828377,0.0364,-0.0065,1.0305,1.031
10.192835108,0.0430,0.0095,1.0359,1.037
10.202287569,0.0430,0.0148,1.0592,1.060
10.215288839,0.0537,0.0148,1.0592,1.061
10.2179988,0.0407,-0.0046,1.0294,1.030
10.227689531,0.0340,-0.0042,1.0257,1.026
10.237654838,0.0275,-0.0193,1.0174,1.018
10.247737915,0.0231,-0.0252,1.0262,1.027
10.272983838,0.0298,-0.0056,1.0323,1.033
10.2750373,0.0349,-0.0095,1.0377,1.038
10.2779123,0.0322,0.0031,1.0247,1.025
10.287803069,0.0257,0.0072,1.0018,1.002
10.297883415,0.0354,-0.0039,1.0147,1.015
10.309182877,0.0271,-0.0077,1.0031,1.004
10.318018723,0.0297,-0.0159,1.0158,1.016
10.328069877,0.0228,-0.0292,1.0130,1.014
10.338117185,0.0320,-0.0127,1.0306,1.031
10.3533253,0.0280,-0.0138,1.0105,1.011
10.358222685,0.0233,-0.0150,1.0074,1.008
10.386043338,0.0321,0.0066,1.0116,1.012
10.387925454,0.0456,0.0026,1.0206,1.022
10.389002954,0.0407,-0.0055,1.0299,1.031
10.399061723,0.0457,-0.0044,1.0321,1.033
10.412352723,0.0343,-0.0232,1.0214,1.022
10.418082454,0.0109,-0.0305,0.9936,0.994
10.4280583,0.0203,-0.0182,0.9986,0.999
10.438167531,0.0261,-0.0134,1.0217,1.022
10.453642838,0.0283,0.0002,1.0140,1.014
10.486898338,0.0388,0.0104,1.0137,1.015
10.4886863,0.0310,-0.0023,1.0103,1.011
10.489666608,0.0421,-0.0015,1.0376,1.038
10.490477877,0.0375,-0.0087,1.0377,1.038
10.499986454,0.0318,-0.0246,1.0305,1.031
10.508968954,0.0401,-0.0106,1.0360,1.037
10.517851569,0.0377,-0.0073,1.0350,1.036
10.533930454,0.0373,-0.0046,1.0362,1.037
10.538004569,0.0577,0.0238,1.0653,1.067
10.548034146,0.0473,0.0075,1.0420,1.043
10.558068723,0.0437,-0.0044,1.0282,1.029
10.575355992,0.0390,-0.0026,1.0285,1.029
10.577856569,0.0399,-0.0203,1.0280,1.029
10.587942684,0.0320,-0.0169,1.0357,1.036
10.598061607,0.0365,-0.0042,1.0337,1.034
10.6080363,0.0318,-0.0084,1.0266,1.027
10.617838415,0.0340,0.0064,1.0211,1.022
10.632944146,0.0419,0.0106,1.0179,1.019
10.638007915,0.0374,-0.0026,1.0240,1.025
10.659238261,0.0461,0.0026,1.0400,1.041
10.664000454,0.0478,-0.0101,1.0459,1.047
10.668817992,0.0322,-0.0236,1.0373,1.038
10.678207954,0.0369,-0.0133,1.0354,1.036
10.688187915,0.0355,-0.0100,1.0273,1.028
10.698158223,0.0338,-0.0060,1.0283,1.029
10.708434377,0.0391,0.0114,1.0219,1.023
10.718078607,0.0459,0.0048,1.0394,1.040
10.737979146,0.0424,-0.0059,1.0295,1.030
10.739728723,0.0418,-0.0054,1.0328,1.034
10.770286838,0.0343,-0.0216,1.0301,1.031
10.771576453,0.0309,-0.0200,1.0330,1.034
10.77235653,0.0423,-0.0034,1.0460,1.047
